date,count,count_10yr_avg
2013-07-23,3,1
2013-07-24,2,1
2013-07-25,1,NA
2013-07-26,1,1
2013-07-27,0,NA
2013-07-28,0,NA
2013-07-29,0,1
2013-07-30,2,NA
2013-07-31,0,NA
2013-08-01,2,1
2013-08-02,0,1
2013-08-03,0,1
2013-08-04,-1,NA
2013-08-05,0,1
2013-08-06,2,1
2013-08-07,1,1
2013-08-08,0,1
2013-08-09,0,1
2013-08-10,0,1
2013-08-11,0,1
2013-08-12,0,2
2013-08-13,0,2
2013-08-14,0,1
2013-08-15,0,1
2013-08-16,0,3
2013-08-17,0,2
2013-08-18,0,2
2013-08-19,0,2
2013-08-20,0,2
2013-08-21,0,2
2013-08-22,0,3
2013-08-23,0,2
2013-08-24,0,2
2013-08-25,0,2
2013-08-26,0,2
2013-08-27,1,2
2013-08-28,0,1
2013-08-29,0,2
2013-08-30,0,2
2013-08-31,0,1
2013-09-01,0,2
2013-09-02,0,3
2013-09-03,0,3
2013-09-04,0,3
2013-09-05,0,3
2013-09-06,0,3
2013-09-07,0,4
2013-09-08,2,3
2013-09-09,1,2
2013-09-10,0,2
2013-09-11,0,2
2013-09-12,0,3
2013-09-13,0,2
2013-09-14,0,1
2013-09-15,0,2
2013-09-16,0,2
2013-09-17,0,2
2013-09-18,0,2
2013-09-19,0,1
2013-09-20,0,2
2013-09-21,0,2
2013-09-22,0,2
2013-09-23,0,2
2013-09-24,1,2
2013-09-25,0,2
2013-09-26,0,1
2013-09-27,0,NA
2013-09-28,0,1
2013-09-29,0,2
2013-09-30,0,1
2013-10-01,0,3
2013-10-02,0,2
2013-10-03,0,3
2013-10-04,0,1
2013-10-05,0,2
2013-10-06,0,1
2013-10-07,0,1
2013-10-08,0,2
2013-10-09,0,1
2013-10-10,0,1
2013-10-11,0,1
2013-10-12,0,NA
2013-10-13,0,1
2013-10-14,0,1
2013-10-15,0,2
2013-10-16,0,1
2013-10-17,0,NA
2013-10-18,0,1
2013-10-19,0,1
2013-10-20,0,1
2013-10-21,0,2
2013-10-22,0,3
2013-10-23,0,3
2013-10-24,0,5
2013-10-25,0,5
2013-10-26,0,5
2013-10-27,0,3
2013-10-28,0,3
2013-10-29,0,3
2013-10-30,0,3
2013-10-31,0,4
2013-11-01,0,4
2013-11-02,0,2
2013-11-03,0,3
2013-11-04,0,4
2013-11-05,0,2
2013-11-06,0,1
2013-11-07,0,2
2013-11-08,0,1
2013-11-09,0,1
2013-11-10,0,1
2013-11-11,0,1
2013-11-12,0,1
2013-11-13,0,1
2013-11-14,0,1
2013-11-15,0,NA
2013-11-16,0,NA
2013-11-17,0,NA
2013-11-18,0,NA
2013-11-19,0,NA
2013-11-20,0,NA
2013-11-21,0,NA
2013-11-22,0,NA
2013-11-23,0,NA
2013-11-24,0,NA
2013-11-25,0,NA
2013-11-26,0,NA
2013-11-27,0,NA
2013-11-28,0,NA
2013-11-29,0,NA
2013-11-30,0,NA
2013-12-01,0,NA
2013-12-02,0,NA
2013-12-03,0,NA
2013-12-04,0,NA
2013-12-05,0,NA
2013-12-06,0,NA
2013-12-07,0,NA
2013-12-08,0,NA
2013-12-09,0,NA
2013-12-10,0,NA
2013-12-11,0,NA
2013-12-12,0,NA
2013-12-13,0,NA
2013-12-14,0,NA
2013-12-15,0,NA
2013-12-16,0,NA
2013-12-17,0,NA
2013-12-18,0,NA
2013-12-19,0,NA
2013-12-20,0,NA
2013-12-21,0,NA
2013-12-22,0,NA
2013-12-23,0,NA
2013-12-24,0,NA
2013-12-25,0,NA
2013-12-26,0,NA
2013-12-27,0,NA
2013-12-28,0,NA
2013-12-29,0,NA
2013-12-30,0,NA
2014-01-01,0,NA
2014-01-02,0,NA
2014-01-03,0,NA
2014-01-04,0,NA
2014-01-05,0,NA
2014-01-06,0,NA
2014-01-07,0,NA
2014-01-08,0,NA
2014-01-09,0,NA
2014-01-10,0,NA
2014-01-11,0,NA
2014-01-12,0,NA
2014-01-13,0,NA
2014-01-14,0,NA
2014-01-15,0,NA
2014-01-16,0,NA
2014-01-17,0,NA
2014-01-18,0,NA
2014-01-19,0,NA
2014-01-20,0,NA
2014-01-21,0,NA
2014-01-22,0,NA
2014-02-07,0,NA
2014-02-10,0,NA
2014-02-17,0,NA
2014-02-21,0,NA
2014-02-24,0,NA
2014-02-28,0,NA
2014-03-01,0,NA
2014-03-02,0,NA
2014-03-03,0,NA
2014-03-04,0,NA
2014-03-05,0,NA
2014-03-06,0,NA
2014-03-07,0,NA
2014-03-08,0,NA
2014-03-09,0,NA
2014-03-10,0,NA
2014-03-11,0,NA
2014-03-12,0,NA
2014-03-13,0,NA
2014-03-14,0,NA
2014-03-15,0,NA
2014-03-16,0,NA
2014-03-17,0,NA
2014-03-18,0,NA
2014-03-19,0,NA
2014-03-20,0,NA
2014-03-21,0,NA
2014-03-22,0,NA
2014-03-23,0,NA
2014-03-24,0,NA
2014-03-25,0,NA
2014-03-26,0,NA
2014-03-27,0,NA
2014-03-28,0,NA
2014-03-29,0,NA
2014-03-30,0,NA
2014-03-31,0,NA
2014-04-01,0,NA
2014-04-02,0,NA
2014-04-03,0,NA
2014-04-04,0,NA
2014-04-05,0,NA
2014-04-06,0,NA
2014-04-07,0,NA
2014-04-08,0,NA
2014-04-09,0,NA
2014-04-10,0,NA
2014-04-11,0,NA
2014-04-12,0,NA
2014-04-13,0,NA
2014-04-14,0,NA
2014-04-15,0,NA
2014-04-16,0,NA
2014-04-17,0,NA
2014-04-18,0,NA
2014-04-19,0,NA
2014-04-20,0,NA
2014-04-21,0,NA
2014-04-22,0,NA
2014-04-23,0,NA
2014-04-24,0,NA
2014-04-25,0,NA
2014-04-26,0,NA
2014-04-27,0,NA
2014-04-28,0,2
2014-04-29,0,NA
2014-04-30,0,NA
2014-05-01,0,NA
2014-05-02,0,NA
2014-05-03,0,NA
2014-05-04,0,NA
2014-05-05,0,NA
2014-05-06,0,NA
2014-05-07,0,NA
2014-05-08,0,NA
2014-05-09,0,NA
2014-05-10,0,NA
2014-05-11,0,NA
2014-05-12,0,NA
2014-05-13,0,NA
2014-05-14,0,NA
2014-05-15,0,NA
2014-05-16,0,NA
2014-05-17,0,NA
2014-05-18,0,NA
2014-05-19,0,NA
2014-05-20,0,NA
2014-05-21,0,NA
2014-05-22,0,NA
2014-05-23,0,NA
2014-05-24,0,NA
2014-05-25,0,NA
2014-05-26,0,NA
2014-05-27,0,NA
2014-05-28,0,NA
2014-05-29,0,NA
2014-05-30,0,NA
2014-05-31,0,NA
2014-06-01,0,NA
2014-06-02,0,NA
2014-06-03,0,NA
2014-06-04,0,NA
2014-06-05,0,NA
2014-06-06,0,NA
2014-06-07,0,NA
2014-06-08,0,NA
2014-06-09,0,NA
2014-06-10,0,NA
2014-06-11,0,NA
2014-06-12,0,NA
2014-06-13,0,NA
2014-06-14,0,NA
2014-06-15,0,NA
2014-06-16,0,NA
2014-06-17,0,NA
2014-06-18,0,NA
2014-06-19,0,NA
2014-06-20,0,NA
2014-06-21,0,NA
2014-06-22,0,NA
2014-06-23,0,NA
2014-06-24,0,NA
2014-06-25,0,NA
2014-06-26,0,NA
2014-06-27,0,NA
2014-06-28,0,NA
2014-06-29,0,NA
2014-06-30,0,NA
2014-07-01,0,NA
2014-07-02,0,1
2014-07-03,0,NA
2014-07-04,0,NA
2014-07-05,0,1
2014-07-06,0,NA
2014-07-07,0,NA
2014-07-08,0,NA
2014-07-09,0,NA
2014-07-10,0,NA
2014-07-11,0,NA
2014-07-12,0,NA
2014-07-13,0,NA
2014-07-14,0,NA
2014-07-15,0,1
2014-07-16,0,NA
2014-07-17,0,1
2014-07-18,0,1
2014-07-19,0,1
2014-07-20,0,NA
2014-07-21,0,NA
2014-07-22,0,1
2014-07-23,0,1
2014-07-24,0,1
2014-07-25,0,NA
2014-07-26,0,1
2014-07-27,0,NA
2014-07-28,0,NA
2014-07-29,0,NA
2014-07-30,0,1
2014-07-31,0,NA
2014-08-01,0,1
2014-08-02,0,NA
2014-08-03,0,NA
2014-08-04,0,NA
2014-08-05,0,1
2014-08-06,0,1
2014-08-07,0,1
2014-08-08,0,1
2014-08-09,0,1
2014-08-10,0,1
2014-08-11,0,1
2014-08-12,0,1
2014-08-13,1,2
2014-08-14,0,NA
2014-08-15,0,1
2014-08-16,0,1
2014-08-17,0,1
2014-08-18,0,1
2014-08-19,0,NA
2014-08-20,0,NA
2014-08-21,0,1
2014-08-22,0,1
2014-08-23,2,1
2014-08-24,0,1
2014-08-25,0,1
2014-08-26,0,1
2014-08-27,0,1
2014-08-28,2,1
2014-08-29,0,1
2014-08-30,0,1
2014-08-31,0,1
2014-09-01,0,1
2014-09-02,0,2
2014-09-03,0,1
2014-09-04,0,1
2014-09-05,0,1
2014-09-06,0,2
2014-09-07,0,3
2014-09-08,0,2
2014-09-09,0,1
2014-09-10,0,1
2014-09-11,0,1
2014-09-12,0,1
2014-09-13,0,1
2014-09-14,0,1
2014-09-15,0,NA
2014-09-16,0,1
2014-09-17,0,1
2014-09-18,1,1
2014-09-19,0,NA
2014-09-20,0,1
2014-09-21,1,1
2014-09-22,0,1
2014-09-23,0,1
2014-09-24,0,1
2014-09-25,0,1
2014-09-26,0,1
2014-09-27,0,NA
2014-09-28,0,NA
2014-09-29,0,NA
2014-09-30,0,1
2014-10-01,0,1
2014-10-02,0,NA
2014-10-03,0,NA
2014-10-04,0,NA
2014-10-05,0,1
2014-10-06,0,NA
2014-10-07,0,NA
2014-10-08,0,NA
2014-10-09,0,NA
2014-10-10,0,NA
2014-10-11,0,NA
2014-10-12,0,NA
2014-10-13,0,1
2014-10-14,0,NA
2014-10-15,0,1
2014-10-16,0,1
2014-10-17,0,NA
2014-10-18,0,NA
2014-10-19,0,NA
2014-10-20,0,1
2014-10-21,0,NA
2014-10-22,0,NA
2014-10-23,0,NA
2014-10-24,0,NA
2014-10-25,0,NA
2014-10-26,0,NA
2014-10-27,0,NA
2014-10-28,0,NA
2014-10-29,0,NA
2014-10-30,0,NA
2014-10-31,0,NA
2014-11-01,0,NA
2014-11-02,0,NA
2014-11-03,0,NA
2014-11-04,0,NA
2014-11-05,0,NA
2014-11-06,0,NA
2014-11-07,0,NA
2014-11-08,0,NA
2014-11-09,0,NA
2014-11-10,0,NA
2014-11-11,0,NA
2014-11-12,0,NA
2014-11-13,0,NA
2014-11-14,0,NA
2014-11-15,0,NA
2014-11-16,0,NA
2014-11-17,0,NA
2014-11-18,0,NA
2014-11-19,0,NA
2014-11-20,0,NA
2014-11-21,0,NA
2014-11-22,0,NA
2014-11-23,0,NA
2014-11-24,0,NA
2014-11-25,0,NA
2014-11-26,0,NA
2014-11-27,0,NA
2014-11-28,0,NA
2014-11-29,0,NA
2014-11-30,0,NA
2014-12-01,0,NA
2014-12-02,0,NA
2014-12-03,0,NA
2014-12-04,0,NA
2014-12-05,0,NA
2014-12-06,0,NA
2014-12-07,0,NA
2014-12-08,0,NA
2014-12-09,0,NA
2014-12-10,0,NA
2014-12-11,0,NA
2014-12-12,0,NA
2014-12-13,0,NA
2014-12-14,0,NA
2014-12-15,0,NA
2014-12-16,0,NA
2014-12-17,0,NA
2014-12-18,0,NA
2014-12-19,0,NA
2014-12-20,0,NA
2014-12-21,0,NA
2014-12-22,0,NA
2014-12-23,0,NA
2014-12-24,0,NA
2014-12-25,0,NA
2014-12-26,0,NA
2014-12-27,0,NA
2014-12-28,0,NA
2014-12-29,0,NA
2014-12-30,0,NA
2015-03-01,0,NA
2015-03-02,0,NA
2015-03-03,0,NA
2015-03-04,0,NA
2015-03-05,0,NA
2015-03-06,0,NA
2015-03-07,0,NA
2015-03-08,0,NA
2015-03-09,0,NA
2015-03-10,0,NA
2015-03-11,0,NA
2015-03-12,0,NA
2015-03-13,0,NA
2015-03-14,0,NA
2015-03-15,0,NA
2015-03-16,0,NA
2015-03-17,0,NA
2015-03-18,0,NA
2015-03-19,0,NA
2015-03-20,0,NA
2015-03-21,0,NA
2015-03-22,0,NA
2015-03-23,0,NA
2015-03-24,0,NA
2015-03-25,0,NA
2015-03-26,0,NA
2015-03-27,0,NA
2015-03-28,0,NA
2015-03-29,0,NA
2015-03-30,0,NA
2015-03-31,0,NA
2015-04-01,0,NA
2015-04-02,0,NA
2015-04-03,0,NA
2015-04-04,0,NA
2015-04-05,0,NA
2015-04-06,0,NA
2015-04-07,0,NA
2015-04-08,0,NA
2015-04-09,0,NA
2015-04-10,0,NA
2015-04-11,0,NA
2015-04-12,0,NA
2015-04-13,0,NA
2015-04-14,0,NA
2015-04-15,0,NA
2015-04-16,0,NA
2015-04-17,0,NA
2015-04-18,0,NA
2015-04-19,0,NA
2015-04-20,0,NA
2015-04-21,0,NA
2015-04-22,0,NA
2015-04-23,0,NA
2015-04-24,0,NA
2015-04-25,0,NA
2015-04-26,0,NA
2015-04-27,0,NA
2015-04-28,0,2
2015-04-29,0,NA
2015-04-30,0,NA
2015-05-01,0,NA
2015-05-02,0,NA
2015-05-03,0,NA
2015-05-04,0,NA
2015-05-05,0,NA
2015-05-06,0,NA
2015-05-07,0,NA
2015-05-08,0,NA
2015-05-09,0,NA
2015-05-10,0,NA
2015-05-11,0,NA
2015-05-12,0,NA
2015-05-13,0,NA
2015-05-14,0,NA
2015-05-15,0,NA
2015-05-16,0,NA
2015-05-17,0,NA
2015-05-18,0,NA
2015-05-19,0,NA
2015-05-20,0,NA
2015-05-21,0,NA
2015-05-22,0,NA
2015-05-23,0,NA
2015-05-24,0,NA
2015-05-25,0,NA
2015-05-26,0,NA
2015-05-27,0,NA
2015-05-28,0,NA
2015-05-29,0,NA
2015-05-30,0,NA
2015-05-31,0,NA
2015-06-01,0,NA
2015-06-02,0,NA
2015-06-03,0,NA
2015-06-04,0,NA
2015-06-05,0,NA
2015-06-06,0,NA
2015-06-07,0,NA
2015-06-08,0,NA
2015-06-09,0,NA
2015-06-10,0,NA
2015-06-11,0,NA
2015-06-12,0,NA
2015-06-13,0,NA
2015-06-14,0,NA
2015-06-15,0,NA
2015-06-16,0,NA
2015-06-17,0,NA
2015-06-18,0,NA
2015-06-19,0,NA
2015-06-20,0,NA
2015-06-21,0,NA
2015-06-22,0,NA
2015-06-23,0,NA
2015-06-24,0,NA
2015-06-25,0,NA
2015-06-26,0,NA
2015-06-27,0,NA
2015-06-28,0,NA
2015-06-29,0,NA
2015-06-30,0,NA
2015-07-01,0,NA
2015-07-02,0,NA
2015-07-03,0,NA
2015-07-04,0,NA
2015-07-05,0,NA
2015-07-06,0,NA
2015-07-07,0,NA
2015-07-08,0,NA
2015-07-09,0,NA
2015-07-10,0,NA
2015-07-11,0,NA
2015-07-12,0,NA
2015-07-13,0,NA
2015-07-14,0,NA
2015-07-15,0,NA
2015-07-16,0,NA
2015-07-17,0,NA
2015-07-18,0,NA
2015-07-19,0,NA
2015-07-20,0,NA
2015-07-21,0,NA
2015-07-22,0,NA
2015-07-23,0,NA
2015-07-24,0,NA
2015-07-25,0,NA
2015-07-26,0,NA
2015-07-27,0,NA
2015-07-28,0,NA
2015-07-29,0,NA
2015-07-30,0,NA
2015-07-31,0,NA
2015-08-01,0,NA
2015-08-02,0,NA
2015-08-03,0,NA
2015-08-04,0,NA
2015-08-05,0,NA
2015-08-06,0,NA
2015-08-07,0,NA
2015-08-08,0,NA
2015-08-09,0,NA
2015-08-10,0,NA
2015-08-11,0,NA
2015-08-12,0,NA
2015-08-13,0,NA
2015-08-14,0,NA
2015-08-15,0,NA
2015-08-16,0,1
2015-08-17,0,NA
2015-08-18,0,1
2015-08-19,0,NA
2015-08-20,0,NA
2015-08-21,0,NA
2015-08-22,0,NA
2015-08-23,0,1
2015-08-24,0,1
2015-08-25,0,NA
2015-08-26,0,NA
2015-08-27,0,1
2015-08-28,0,1
2015-08-29,0,NA
2015-08-30,0,NA
2015-08-31,0,NA
2015-09-01,0,1
2015-09-02,0,1
2015-09-03,0,1
2015-09-04,0,NA
2015-09-05,0,1
2015-09-06,0,1
2015-09-07,0,1
2015-09-08,0,1
2015-09-09,0,NA
2015-09-10,0,1
2015-09-11,0,1
2015-09-12,0,NA
2015-09-13,0,NA
2015-09-14,0,NA
2015-09-15,0,NA
2015-09-16,0,NA
2015-09-17,0,NA
2015-09-18,0,NA
2015-09-19,0,NA
2015-09-20,0,1
2015-09-21,0,1
2015-09-22,0,NA
2015-09-23,0,1
2015-09-24,0,1
2015-09-25,0,1
2015-09-26,0,NA
2015-09-27,0,NA
2015-09-28,0,NA
2015-09-29,0,NA
2015-09-30,0,NA
2015-10-01,0,NA
2015-10-02,0,NA
2015-10-03,0,NA
2015-10-04,0,NA
2015-10-05,0,1
2015-10-06,0,NA
2015-10-07,0,NA
2015-10-08,0,NA
2015-10-09,0,NA
2015-10-10,0,NA
2015-10-11,0,NA
2015-10-12,0,NA
2015-10-13,0,NA
2015-10-14,0,NA
2015-10-15,0,NA
2015-10-16,0,1
2015-10-17,0,NA
2015-10-18,0,NA
2015-10-19,0,NA
2015-10-20,0,NA
2015-10-21,0,NA
2015-10-22,0,NA
2015-10-23,0,NA
2015-10-24,0,NA
2015-10-25,0,NA
2015-10-26,0,NA
2015-10-27,0,NA
2015-10-28,0,NA
2015-10-29,0,NA
2015-10-30,0,NA
2015-10-31,0,NA
2015-11-01,0,NA
2015-11-02,0,NA
2015-11-03,0,NA
2015-11-04,0,NA
2015-11-05,0,NA
2015-11-06,0,NA
2015-11-07,0,NA
2015-11-08,0,NA
2015-11-09,0,NA
2015-11-10,0,NA
2015-11-11,0,NA
2015-11-12,0,NA
2015-11-13,0,NA
2015-11-14,0,NA
2015-11-15,0,NA
2016-04-29,0,NA
2016-05-01,0,NA
2016-05-02,0,NA
2016-05-03,0,NA
2016-05-04,0,NA
2016-05-05,1,NA
2016-05-06,0,NA
2016-05-07,0,NA
2016-05-08,0,NA
2016-05-09,0,NA
2016-05-10,0,NA
2016-05-11,0,NA
2016-05-12,0,NA
2016-05-13,0,NA
2016-05-14,0,NA
2016-05-15,0,NA
2016-05-16,0,NA
2016-05-17,0,NA
2016-05-18,0,NA
2016-05-19,0,NA
2016-05-20,0,NA
2016-05-21,0,NA
2016-05-22,0,NA
2016-05-23,0,NA
2016-05-24,0,NA
2016-05-25,0,NA
2016-05-26,0,NA
2016-05-27,0,NA
2016-05-28,0,NA
2016-05-29,0,NA
2016-05-30,0,NA
2016-05-31,0,NA
2016-06-01,0,NA
2016-06-02,0,NA
2016-06-03,0,NA
2016-06-04,0,NA
2016-06-05,0,NA
2016-06-06,0,NA
2016-06-07,0,NA
2016-06-08,0,NA
2016-06-09,0,NA
2016-06-10,0,NA
2016-06-11,0,NA
2016-06-12,0,NA
2016-06-13,0,NA
2016-06-14,0,NA
2016-06-15,0,NA
2016-06-16,0,NA
2016-06-17,0,NA
2016-06-18,0,NA
2016-06-19,0,NA
2016-06-20,0,NA
2016-06-21,0,NA
2016-06-22,0,NA
2016-06-23,0,NA
2016-06-24,0,NA
2016-06-25,0,NA
2016-06-26,0,NA
2016-06-27,0,NA
2016-06-28,0,NA
2016-06-29,0,NA
2016-06-30,0,NA
2016-07-01,0,NA
2016-07-02,0,NA
2016-07-03,0,NA
2016-07-04,0,NA
2016-07-05,0,NA
2016-07-06,0,NA
2016-07-07,0,NA
2016-07-08,0,NA
2016-07-09,0,NA
2016-07-10,0,NA
2016-07-11,0,NA
2016-07-12,0,NA
2016-07-13,0,NA
2016-07-14,0,NA
2016-07-15,0,NA
2016-07-16,0,NA
2016-07-17,0,NA
2016-07-18,0,NA
2016-07-19,0,NA
2016-07-20,0,NA
2016-07-21,0,NA
2016-07-22,0,NA
2016-07-23,0,NA
2016-07-24,0,NA
2016-07-25,0,NA
2016-07-26,0,NA
2016-07-27,0,NA
2016-07-28,0,NA
2016-07-29,0,NA
2016-07-30,0,NA
2016-07-31,0,NA
2016-08-01,0,NA
2016-08-02,0,NA
2016-08-03,0,NA
2016-08-04,0,NA
2016-08-05,0,NA
2016-08-06,0,NA
2016-08-07,0,NA
2016-08-08,0,NA
2016-08-09,0,NA
2016-08-10,0,NA
2016-08-11,0,NA
2016-08-12,0,NA
2016-08-13,0,NA
2016-08-14,0,NA
2016-08-15,0,NA
2016-08-16,0,NA
2016-08-17,0,NA
2016-08-18,0,NA
2016-08-19,0,NA
2016-08-20,0,NA
2016-08-21,0,NA
2016-08-22,0,NA
2016-08-23,0,NA
2016-08-24,0,NA
2016-08-25,0,NA
2016-08-26,0,NA
2016-08-27,0,NA
2016-08-28,0,NA
2016-08-29,0,NA
2016-08-30,0,NA
2016-08-31,1,NA
2016-09-01,0,NA
2016-09-02,0,NA
2016-09-03,0,NA
2016-09-04,0,NA
2016-09-05,0,NA
2016-09-06,1,NA
2016-09-07,0,NA
2016-09-08,0,NA
2016-09-09,0,NA
2016-09-10,0,NA
2016-09-11,1,NA
2016-09-12,0,NA
2016-09-13,0,NA
2016-09-14,0,NA
2016-09-15,0,NA
2016-09-16,0,NA
2016-09-17,0,NA
2016-09-18,0,NA
2016-09-19,0,NA
2016-09-20,0,NA
2016-09-21,0,NA
2016-09-22,1,NA
2016-09-23,0,NA
2016-09-24,0,NA
2016-09-25,0,NA
2016-09-26,0,NA
2016-09-27,0,NA
2016-09-28,1,NA
2016-09-29,0,NA
2016-09-30,0,NA
2016-10-01,0,NA
2016-10-02,0,NA
2016-10-03,1,NA
2016-10-04,0,NA
2016-10-05,0,NA
2016-10-06,0,NA
2016-10-07,0,NA
2016-10-08,0,NA
2016-10-09,0,NA
2016-10-10,0,NA
2016-10-11,0,NA
2016-10-12,0,NA
2016-10-13,0,NA
2016-10-14,0,NA
2016-10-15,0,NA
2016-10-16,0,NA
2016-10-17,0,NA
2016-10-18,0,NA
2016-10-19,0,NA
2016-10-20,0,NA
2016-10-21,0,NA
2016-10-22,0,NA
2016-10-23,0,NA
2016-10-24,0,NA
2016-10-25,0,NA
2016-10-26,0,NA
2016-10-27,0,NA
2016-10-28,0,NA
2016-10-29,0,NA
2016-10-30,0,NA
2016-10-31,0,NA
2016-11-01,0,NA
2016-11-02,0,NA
2016-11-03,0,NA
2016-11-04,0,NA
2016-11-05,0,NA
2016-11-06,0,NA
2016-11-07,0,NA
2016-11-08,0,NA
2016-11-09,0,NA
2016-11-10,0,NA
2016-11-11,0,NA
2016-11-12,0,NA
2016-11-13,0,NA
2016-11-14,0,NA
2016-11-15,0,NA
2017-05-01,0,NA
2017-05-02,0,NA
2017-05-03,0,NA
2017-05-04,0,NA
2017-05-05,0,NA
2017-05-06,0,NA
2017-05-07,0,NA
2017-05-08,0,NA
2017-05-09,0,NA
2017-05-10,0,NA
2017-05-11,0,NA
2017-05-12,0,NA
2017-05-13,0,NA
2017-05-14,0,NA
2017-05-15,0,NA
2017-05-16,0,NA
2017-05-17,0,NA
2017-05-18,0,NA
2017-05-19,0,NA
2017-05-20,0,NA
2017-05-21,0,NA
2017-05-22,0,NA
2017-05-23,0,NA
2017-05-24,0,NA
2017-05-25,0,NA
2017-05-26,0,NA
2017-05-27,0,NA
2017-05-28,0,NA
2017-05-29,0,NA
2017-05-30,0,NA
2017-05-31,0,NA
2017-06-01,0,NA
2017-06-02,0,NA
2017-06-03,0,NA
2017-06-04,0,NA
2017-06-05,0,NA
2017-06-06,0,NA
2017-06-07,0,NA
2017-06-08,0,NA
2017-06-09,0,NA
2017-06-10,0,NA
2017-06-11,0,NA
2017-06-12,0,NA
2017-06-13,0,NA
2017-06-14,0,NA
2017-06-15,0,NA
2017-06-16,0,NA
2017-06-17,0,NA
2017-06-18,0,NA
2017-06-19,0,NA
2017-06-20,1,NA
2017-06-21,0,NA
2017-06-22,0,NA
2017-06-23,0,NA
2017-06-24,0,NA
2017-06-25,0,NA
2017-06-26,0,NA
2017-06-27,0,NA
2017-06-28,0,NA
2017-06-29,0,NA
2017-06-30,0,NA
2017-07-01,0,NA
2017-07-02,0,NA
2017-07-03,0,NA
2017-07-04,0,NA
2017-07-05,2,NA
2017-07-06,0,NA
2017-07-07,0,NA
2017-07-08,0,NA
2017-07-09,2,NA
2017-07-10,0,NA
2017-07-11,3,NA
2017-07-12,1,NA
2017-07-13,0,NA
2017-07-14,0,NA
2017-07-15,2,NA
2017-07-16,0,NA
2017-07-17,0,NA
2017-07-18,0,NA
2017-07-19,0,NA
2017-07-20,0,NA
2017-07-21,1,NA
2017-07-22,0,NA
2017-07-23,0,NA
2017-07-24,0,NA
2017-07-25,0,NA
2017-07-26,0,NA
2017-07-27,0,NA
2017-07-28,1,NA
2017-07-29,0,NA
2017-07-30,1,NA
2017-07-31,0,NA
2017-08-01,0,NA
2017-08-02,1,NA
2017-08-03,2,NA
2017-08-04,0,NA
2017-08-05,1,NA
2017-08-06,0,NA
2017-08-07,1,NA
2017-08-08,2,NA
2017-08-09,2,NA
2017-08-10,1,NA
2017-08-11,0,NA
2017-08-12,3,NA
2017-08-13,1,NA
2017-08-14,2,NA
2017-08-15,4,NA
2017-08-16,4,NA
2017-08-17,4,NA
2017-08-18,13,NA
2017-08-19,3,NA
2017-08-20,6,NA
2017-08-21,3,NA
2017-08-22,4,NA
2017-08-23,4,NA
2017-08-24,4,NA
2017-08-25,4,NA
2017-08-26,1,NA
2017-08-27,8,NA
2017-08-28,3,NA
2017-08-29,2,NA
2017-08-30,3,NA
2017-08-31,17,NA
2017-09-01,4,NA
2017-09-02,2,NA
2017-09-03,4,NA
2017-09-04,6,NA
2017-09-05,3,NA
2017-09-06,4,NA
2017-09-07,5,NA
2017-09-08,5,NA
2017-09-09,1,NA
2017-09-10,6,NA
2017-09-11,8,NA
2017-09-12,6,NA
2017-09-13,8,NA
2017-09-14,9,NA
2017-09-15,11,NA
2017-09-16,5,NA
2017-09-17,6,NA
2017-09-18,12,NA
2017-09-19,26,NA
2017-09-20,3,NA
2017-09-21,6,NA
2017-09-22,2,NA
2017-09-23,0,NA
2017-09-24,1,NA
2017-09-25,3,NA
2017-09-26,2,NA
2017-09-27,1,NA
2017-09-28,3,NA
2017-09-29,4,NA
2017-09-30,2,NA
2017-10-01,1,NA
2017-10-02,1,NA
2017-10-03,1,NA
2017-10-04,0,NA
2017-10-05,0,NA
2017-10-06,0,NA
2017-10-07,3,NA
2017-10-08,0,NA
2017-10-09,2,NA
2017-10-10,1,NA
2017-10-11,1,NA
2017-10-12,0,NA
2017-10-13,0,NA
2017-10-14,0,NA
2017-10-15,0,NA
2017-10-16,1,NA
2017-10-17,0,NA
2017-10-18,1,NA
2017-10-19,0,NA
2017-10-20,0,NA
2017-10-21,0,NA
2017-10-22,0,NA
2017-10-23,0,NA
2017-10-24,0,NA
2017-10-25,0,NA
2017-10-26,0,NA
2017-10-27,0,NA
2017-10-28,0,NA
2017-10-29,0,NA
2017-10-30,0,NA
2017-10-31,0,NA
2017-11-01,0,NA
2017-11-02,0,NA
2017-11-03,0,NA
2017-11-04,0,NA
2017-11-05,0,NA
2017-11-06,0,NA
2017-11-07,0,NA
2017-11-08,0,NA
2017-11-09,0,NA
2017-11-10,0,NA
2017-11-11,0,NA
2017-11-12,0,NA
2017-11-13,0,NA
2017-11-14,0,NA
2017-11-15,0,NA
2018-05-01,0,NA
2018-05-02,0,NA
2018-05-03,0,NA
2018-05-04,0,NA
2018-05-05,0,NA
2018-05-06,0,NA
2018-05-07,0,NA
2018-05-08,0,NA
2018-05-09,0,NA
2018-05-10,0,NA
2018-05-11,0,NA
2018-05-12,0,NA
2018-05-13,0,NA
2018-05-14,0,NA
2018-05-15,0,NA
2018-05-16,0,NA
2018-05-17,1,NA
2018-05-18,0,NA
2018-05-19,0,NA
2018-05-20,0,NA
2018-05-21,0,NA
2018-05-22,0,NA
2018-05-23,2,NA
2018-05-24,4,NA
2018-05-25,14,NA
2018-05-26,11,NA
2018-05-27,6,NA
2018-05-28,6,NA
